time_idx,pc1,pc2
1807,-1.291493880097792,0.3016357428667125
1808,-1.346387055762416,0.2932576857237565
1809,-1.3891697472542586,0.28099803309638766
1810,-1.4177929359340355,0.3099904434164717
1811,-1.4508643211358534,0.37656771570570785
1812,-1.472164908203379,0.3753230326900077
1813,-1.4897067319940849,0.3590957833542782
1814,-1.5089596467399908,0.27631661422828824
1815,-1.5133079574246877,0.12434502290176325
1816,-1.5464046291923423,0.02327852141273106
1817,-1.6227584310221626,0.0712191525711392
1818,-1.6447285031577397,0.0675814565671854
1819,-1.6552275031043715,0.0037426492188858233
1820,-1.639207728348281,-0.035431833121945866
1821,-1.638784730137424,0.03505231534676852
1822,-1.628988253672618,0.050872223164582994
1823,-1.61850265882862,0.06840620608907105
1824,-1.5947474429870447,0.0538258374376385
1825,-1.645708153250537,0.13082246105876702
1826,-1.6879999949845144,0.19281545452480306
1827,-1.7060118315174853,0.273055851576888
1828,-1.718778077707027,0.3298711322127535
1829,-1.7400868626295996,0.3531957885470767
1830,-1.8205313962651064,0.4039213741553838
1831,-1.825608234872135,0.37020047787835253
1832,-1.9209188508835113,0.3676413968035527
1833,-1.98036920177963,0.31934763336383765
1834,-2.0423218655807442,0.2552938578152653
1835,-2.036301483031909,0.18207623918774732
1836,-1.9977568318706191,0.13930011902034606
1837,-1.9441703468588067,0.13839865785720798
1838,-1.8372923947223407,0.17371380747143567
1839,-1.6958749303918554,0.23497202053589447
1840,-1.6177484679641119,0.32895021984229167
1841,-1.5709742957777781,0.4240078682182201
1842,-1.5371215019785645,0.5203305908695971
1843,-1.5793035588350388,0.7483467243465107
1844,-1.643024160936709,0.9681777225885978
1845,-1.6684068788091564,1.1028822085735446
1846,-1.6895657048171961,1.2001574493498557
1847,-1.6872128446205115,1.2387290238469295
1848,-1.6493066776943528,1.2445383394782144
1849,-1.5783517265911506,1.2028710618527327
1850,-1.4759126653838368,1.145487067719742
1851,-1.36866068042043,1.068851176704621
1852,-1.2204809994288675,0.9567034526020625
1853,-1.1141826681262064,0.9062414754400675
1854,-0.9859796487730624,0.8518218555475082
1855,-0.841276746557012,0.7199193025642939
1856,-0.6836454015112358,0.510560784303278
1857,-0.5919080960079881,0.36233670198318174
1858,-0.6626803693281338,0.24489504773553125
1859,-0.6972149087846307,0.08547802791175725
1860,-0.7974651923999563,0.10529649711788502
1861,-0.8872088607852828,0.14186491175553265
1862,-0.9337876200788698,0.17020498231670195
1863,-1.0168965664177658,0.29564813090175074
1864,-1.1808465650191418,0.4882801193915288
1865,-1.2752149903766796,0.620249550188818
1866,-1.3339645156395417,0.7073129279611559
1867,-1.325369630735997,0.7282316785146374
1868,-1.3047741835235684,0.7168013353294987
1869,-1.284279104562899,0.7238158821400776
1870,-1.2606706803327912,0.7081727869181373
1871,-1.2352321654208898,0.6994827337373449
1872,-1.2343258538250788,0.689664173956265
1873,-1.2477604990443998,0.7348951438920907
1874,-1.2372138087325302,0.7969262493068001
1875,-1.231100538409935,0.8201306369496473
1876,-1.2118461538666385,0.8194305495662749
1877,-1.2102837320676056,0.8213278857883098
1878,-1.2167806724633312,0.7876064635136373
1879,-1.1727018228268897,0.749004292466927
1880,-1.1296082937565035,0.6791618916439078
1881,-1.1106678673036636,0.6330282742752207
1882,-1.084536893013429,0.5631091202953237
1883,-1.1150578045845643,0.5130934553594602
1884,-1.1924481699459,0.5530233350688818
1885,-1.248491506491437,0.5967834528475767
1886,-1.2781000477192754,0.6515557422655042
1887,-1.2929986562008475,0.7431630567655843
1888,-1.2950539450116814,0.8187538042838952
1889,-1.2941908012462733,0.8533692005139488
1890,-1.314880570336773,0.9608516734926382
1891,-1.2965306129652732,1.069398929854258
1892,-1.2849080379904652,1.1167657504350397
1893,-1.2972464827802273,1.1274970738255297
1894,-1.3013387299482604,1.1662339631692613
1895,-1.286834308012491,1.1870169869566987
1896,-1.2936751117797805,1.1615612604973542
1897,-1.2725541531800277,1.0942365134231227
1898,-1.2268977544616548,0.9939907706600717
1899,-1.1991891348189117,0.8602980075564873
1900,-1.1863776210065313,0.8090558900898217
1901,-1.1392533892500645,0.7057608536858841
1902,-1.0629630734767994,0.5288044563651494
1903,-1.0247376919405233,0.44077443641373576
1904,-1.097162631315865,0.4889446903164168
1905,-1.1433690536415932,0.5141021157936648
1906,-1.1318833660151466,0.5983564415157542
1907,-1.1663766414576395,0.6473765080360262
1908,-1.1781777749599498,0.6784061145969004
1909,-1.2017431940616778,0.6979086381270129
1910,-1.175009978269278,0.6980417697452779
1911,-1.15656376568295,0.6959465995565295
1912,-1.1049912608402384,0.6786850143356756
1913,-1.0810851032473037,0.6539789047153494
1914,-1.078844659942866,0.6465362121769179
1915,-1.0674210973931486,0.5910833916730339
1916,-1.0651987110406822,0.5131133191465688
1917,-1.0676980165384222,0.43658575250781445
1918,-1.094116765217049,0.4428087593079493
1919,-1.1236722197128737,0.48010640434417384
1920,-1.1452028758616393,0.47101494522278115
1921,-1.1737727594430234,0.44197764441910614
1922,-1.2022444600507813,0.3929068831176613
1923,-1.2270097320853055,0.32393060696785936
1924,-1.2726275793229407,0.28264087647598246
1925,-1.3211895823939812,0.2507809761660963
1926,-1.3738131206264208,0.2524666349783613
1927,-1.4268217231118185,0.29196989909119386
1928,-1.463479513192876,0.3346873413435306
1929,-1.5087604669159682,0.3879991485067187
1930,-1.532612006575675,0.4589033108612626
1931,-1.5315315229675208,0.5237740489080691
1932,-1.5158095754567353,0.5547887617235965
1933,-1.4849333848116255,0.5535703170242345
1934,-1.4711839106958748,0.5399097384434116
1935,-1.50103587197525,0.534849250057678
1936,-1.5336769109210646,0.505152192549214
1937,-1.5615491722767623,0.4928411431537378
1938,-1.6141948856645687,0.4903639383180152
1939,-1.676013334871231,0.47524130264352804
1940,-1.7233584504173394,0.42771586993760463
1941,-1.7612027215980408,0.37089234561405926
1942,-1.795385158093871,0.3237439713643737
1943,-1.819461141556052,0.2589106062626866
1944,-1.8353210237442268,0.19907308525556408
1945,-1.8407088539545462,0.14037208784131555
1946,-1.8339625660295598,0.07758703930252273
1947,-1.8393351151071509,0.01233517961500841
1948,-1.84348638309228,-0.04196755160592222
1949,-1.814701204686701,-0.11701553826009702
1950,-1.7515039781144848,-0.23251747349488336
1951,-1.7009479934440717,-0.34815939084737135
1952,-1.6597469084478875,-0.45055345512677025
1953,-1.6459875544636389,-0.5302691925960674
1954,-1.6516502356933613,-0.5841855710914621
1955,-1.6362124062488044,-0.593634364768707
1956,-1.6170575672222114,-0.5561336880605403
1957,-1.5991371865270467,-0.5244255150898746
1958,-1.5629008224971965,-0.5058697592662003
1959,-1.5107297909988457,-0.49853253514263207
1960,-1.449711274620711,-0.5192588856444605
1961,-1.4216034053647355,-0.5049615952535542
1962,-1.4423328378629479,-0.41131917698695514
1963,-1.482599939228448,-0.2668474941045761
1964,-1.5055854769100656,-0.17808206515095285
1965,-1.576421846757878,-0.05967721672579734
1966,-1.6387973605458497,0.04973808031761487
1967,-1.6745076338119378,0.11467701835603512
1968,-1.6835989573350445,0.13314366309166858
1969,-1.6815748173002674,0.09035257763742886
1970,-1.681537317148302,0.03787048794788154
1971,-1.7036763001004693,0.0003627372271937251
1972,-1.7035365963428613,-0.07572754017842849
1973,-1.6887230256894086,-0.1549436398353238
1974,-1.6535326061317146,-0.26364015326317036
1975,-1.6177394803684633,-0.3849361537851091
1976,-1.5916066504615245,-0.473184707793115
1977,-1.5747624568922263,-0.5013413220570944
1978,-1.5242680879239991,-0.5098075804296587
1979,-1.4716398109899789,-0.4802199985515208
1980,-1.3998346675068996,-0.46685287157365407
1981,-1.330164737558278,-0.47089851290112095
1982,-1.277631877107742,-0.4738585655597825
1983,-1.2433488015884628,-0.4528660880577119
1984,-1.2087769506944248,-0.4569802439736845
1985,-1.1736753632699737,-0.4631205807115003
1986,-1.1461214057838267,-0.4828040797293401
1987,-1.1150144106968476,-0.509211731429826
1988,-1.1652993073793827,-0.5538250463037935
1989,-1.195986928214503,-0.619004050869858
1990,-1.2233589442109816,-0.6488790193154474
1991,-1.293935691230041,-0.7192093116167817
1992,-1.3156944862473814,-0.8198978193972916
1993,-1.3424139017379622,-0.8830928575912105
1994,-1.3802272774612006,-0.924917299448615
1995,-1.421870249955226,-0.9335151705036581
1996,-1.4708860396073034,-0.901565138915901
1997,-1.5267314625774777,-0.8825741427907857
1998,-1.556510393574788,-0.9084949359979624
1999,-1.5702551240475064,-0.9072545589012962
2000,-1.5990890173474164,-0.895450959305574
2001,-1.5710901292270938,-0.8982097440421037
2002,-1.5376356127364283,-0.9223169280921669
2003,-1.48837253382417,-0.9321691248217395
2004,-1.4414737220884728,-0.9580234382853373
2005,-1.4037101555354328,-0.9709647268983265
2006,-1.428835631464956,-0.9411390097275854
2007,-1.4816976505166788,-0.8989263671660032
2008,-1.5343886404020717,-0.8850416957131015
2009,-1.5765928250586057,-0.84179531310386
2010,-1.625654754668403,-0.8114056529960362
2011,-1.6877576556055722,-0.7596845833748306
2012,-1.7073589453753455,-0.7358375996326648
2013,-1.6978122374754896,-0.7738121883856418
2014,-1.6545345036832748,-0.8235295284166817
2015,-1.5843328459230543,-0.8822188401274682
2016,-1.5167509905956178,-0.9198965619901172
2017,-1.4233215484172759,-0.9863780993813742
2018,-1.3536092204770838,-0.9995482378983672
2019,-1.309126893040657,-1.0126120927953597
2020,-1.2932785786970404,-1.0020407619999623
2021,-1.2609025708159132,-1.0172330986504896
2022,-1.22440518413397,-1.0873770465382557
2023,-1.1899650851923302,-1.154618916263198
2024,-1.1959294247596448,-1.1812762524469702
2025,-1.2058981361015424,-1.1910635178006053
2026,-1.2024079366509004,-1.2128413187331724
2027,-1.2260696569878222,-1.2327582458904511
2028,-1.2347720349367342,-1.2291476998817186
2029,-1.227058237837111,-1.2426065771892325
2030,-1.2280343086240557,-1.243171628515127
2031,-1.2296048105038895,-1.2914024136504407
2032,-1.274272944406478,-1.2350839753410836
2033,-1.3062153114971489,-1.194310160557836
2034,-1.2930418143024731,-1.2412429174200934
2035,-1.2881144875108201,-1.2800210671341228
2036,-1.3029191735431915,-1.2802916493148064
2037,-1.3474680927049552,-1.260359852661288
2038,-1.392353911840394,-1.2227572783963374
2039,-1.433413012823003,-1.20090843862477
2040,-1.4548511830587032,-1.1967120295595397
2041,-1.5025852793869474,-1.1420096282956635
2042,-1.5216521319515672,-1.1055935193116422
2043,-1.5376472611747982,-1.0704803085499621
2044,-1.5050541695047361,-1.0896568168906868
2045,-1.4457931904187784,-1.1440188903456177
2046,-1.3846045629471286,-1.189902469782503
2047,-1.3092823370142688,-1.235772809898489
2048,-1.231659677786223,-1.2978954679610986
2049,-1.1647587992572463,-1.3411958331919382
2050,-1.117483962123149,-1.3783682836828492
2051,-1.125213159326691,-1.3339752605866484
2052,-1.130195611715385,-1.2829674163340543
2053,-1.0988037160330089,-1.2604775505346328
2054,-1.0801500686470444,-1.1630827373926105
2055,-1.0152021788731562,-1.1084424851297328
2056,-0.990221723806059,-1.0510436670838397
2057,-0.9496457658499338,-1.0303391689303028
2058,-0.8785138607120602,-1.1060049261816374
2059,-0.8117183892177264,-1.1792456883737772
2060,-0.7406223934719796,-1.2144102330079536
2061,-0.6945411927247785,-1.2721118025134146
2062,-0.6319001242332846,-1.3663829717473241
2063,-0.5951212791213779,-1.436017021722377
2064,-0.5374943414495071,-1.538704039305146
2065,-0.5033112505779559,-1.6577921643835403
2066,-0.4948235721035939,-1.7188908591610683
2067,-0.5561654585044387,-1.607940831802783
2068,-0.5971311158500225,-1.4985786409422435
2069,-0.6473399411320185,-1.4194655079996437
2070,-0.6876047063143352,-1.292644869683564
2071,-0.6563097227152016,-1.3051182782175292
2072,-0.6291896146263859,-1.3007635663685595
2073,-0.5939195278824259,-1.3341339238715524
2074,-0.5521222589057102,-1.3584417574394845
2075,-0.5546670899645862,-1.3113946565798449
2076,-0.5230044390371509,-1.351358219144552
2077,-0.46416731188495225,-1.4039701126842719
2078,-0.3943152627542614,-1.391012137222456
2079,-0.3388391241156813,-1.3761203011803698
2080,-0.3417828392524092,-1.174106654625722
2081,-0.3653298349279009,-0.9849015283986855
2082,-0.3949727810310927,-0.8422392879566055
2083,-0.3727143840378021,-0.7959251717368224
2084,-0.30795303052369966,-0.8133729151851042
2085,-0.20586079291001091,-0.898292634032303
2086,-0.15760995343805004,-0.8481988161008229
2087,-0.09107527585592487,-0.78952226031109
2088,0.028158131442136324,-0.8233219405482255
2089,0.10145073495318804,-0.761806984589357
2090,0.12375243599885981,-0.7214939045069397
2091,0.1607790171070593,-0.6672858930908783
2092,0.16369223602451072,-0.6227915756483331
2093,0.10045096019206814,-0.4613212092571677
2094,0.0040453543051782144,-0.2826456164206166
2095,-0.06746697377592219,-0.20026046219308996
2096,-0.1544362588058159,-0.10933147233700029
2097,-0.20038239973674588,-0.0656605755828254
2098,-0.20405815063912702,-0.1267692287866417
2099,-0.20378211187741144,-0.2029868755031945
2100,-0.21918838659855486,-0.20052475580475818
2101,-0.21153075886352146,-0.2560208439786323
2102,-0.2066668536060211,-0.2993365858902137
2103,-0.20992608487155257,-0.3549745441761234
2104,-0.26182497313620123,-0.3579527980168391
2105,-0.27919134779465316,-0.3953333028146825
2106,-0.3051567707579987,-0.49351144514729295
2107,-0.37671128846228286,-0.5426484459209256
2108,-0.4846312961196251,-0.5373632376675284
2109,-0.5929984149608372,-0.5889074336678495
2110,-0.6994650658950052,-0.7117618684193309
2111,-0.8235095455135104,-0.7645827646556674
2112,-0.9167091715138016,-0.7405380974397491
2113,-0.9651783577601277,-0.7577655204656059
2114,-0.9953581566042586,-0.7195646618089132
2115,-1.0109988874995632,-0.6387535793464973
2116,-0.9830874288256009,-0.669036060508741
2117,-0.9356861187531771,-0.6517107572185462
2118,-0.8368785128075108,-0.710362638806359
2119,-0.740744243595907,-0.7871731384932006
2120,-0.7026565611310011,-0.7859222546875608
2121,-0.6434954504042698,-0.776452139300271
2122,-0.6134646171154059,-0.7556305048286325
2123,-0.5920531803216407,-0.7294283447746283
2124,-0.5854545133535207,-0.6589897825047469
2125,-0.57349656637081,-0.606366065054892
2126,-0.547492897571824,-0.6008117147970723
2127,-0.522042579557405,-0.6385786773643224
2128,-0.48665813300112537,-0.6561395988617458
2129,-0.4528682550536387,-0.707409394919695
2130,-0.41814084649885713,-0.7277599437221859
2131,-0.37283801114175197,-0.8265257987359502
2132,-0.3736711255194498,-0.7728753748050121
2133,-0.3565725648274735,-0.7593036614196047
2134,-0.2875171975160994,-0.7936223717253473
2135,-0.24306151605021553,-0.7759631998857953
2136,-0.15076298527367726,-0.8226876463882785
2137,-0.15073365058714355,-0.7772135890132227
2138,-0.12645499544052974,-0.7846847922540386
2139,-0.13188182735795353,-0.7271887245804121
2140,-0.16003717901026784,-0.5592840190042442
2141,-0.09364309097715336,-0.46951598416966206
2142,-0.021084541189458742,-0.40688131199088706
2143,0.11119458250706221,-0.4033694038495221
2144,0.28492908952673923,-0.46662491379822063
2145,0.41269871153203225,-0.44030916862706565
2146,0.5922014168099831,-0.3934839420353997
2147,0.6822898928200368,-0.440714569860949
2148,0.7330487867494228,-0.49995005674687304
2149,0.804568858388286,-0.636284424844629
2150,0.8271964087740177,-0.6553836861315799
2151,0.722770838361845,-0.5407933129750718
2152,0.6678662360519168,-0.5528250456800226
2153,0.6881756907981382,-0.6313325088158139
2154,0.6037382692572847,-0.4869936486556504
2155,0.5998420197150495,-0.4506409237068463
2156,0.6871755745302586,-0.469751187270733
2157,0.7552715123985929,-0.362861725870009
2158,0.8603746678757196,-0.3464437727267962
2159,1.0212975723860567,-0.3685912186671407
2160,1.0999416539171538,-0.27243197345866127
2161,1.1170856341734243,-0.19586456928043364
2162,1.1795510906363007,-0.20235539946225933
2163,1.1714275585847818,-0.15786302184898304
2164,1.2486372555141594,-0.17722296435049628
2165,1.372889157701899,-0.27152615047923356
2166,1.3687604623172516,-0.21209601903659042
2167,1.2979147737224472,-0.022666539577896456
2168,1.2718202176810343,0.06828341156970158
2169,1.237217488933908,0.17033604949544
2170,1.2862198325297758,0.20834696498236152
2171,1.3862005713309309,0.2200898668106612
2172,1.4236141086067307,0.31731751948339115
2173,1.4768718946063266,0.3714843148026384
2174,1.5549098543262514,0.4534348302570615
2175,1.6596937095487616,0.48448346912364576
2176,1.7467202583475048,0.48889741398405995
2177,1.8326986186800356,0.5128105219053141
2178,1.9456539828452493,0.5056943823160827
2179,2.0712926968720224,0.5153985905329846
2180,2.164476532911114,0.6664213548321469
2181,2.2367022830572414,0.8306099636163251
2182,2.2648320689511214,0.9360996211409915
2183,2.31333631546486,0.9276295788548267
2184,2.211691230948216,0.9812116518589665
2185,2.2441028824389138,0.9700246754318793
2186,2.2653797324278013,0.9640920422557694
2187,2.262353388667441,0.9306958322276735
2188,2.363777029820294,0.818927896247807
2189,2.3956431777841147,0.8273552566312571
2190,2.3856843761811164,0.7836899246250508
2191,2.284936485450569,0.745548126991572
2192,2.233652156112452,0.7133320243904588
2193,2.1527261618469447,0.68970351454457
2194,2.1442379924655013,0.6218357855611437
2195,2.1437275647879472,0.5483529070641137
2196,2.0732708174799312,0.48229139903414375
2197,2.047104979621495,0.3611167069708268
2198,1.9917196257138847,0.3590446819558804
2199,1.9453998652123692,0.354995755207684
2200,1.890458745629797,0.4005250155605971
2201,1.939686226316051,0.3982456924648195
2202,2.0273379569269054,0.31834466413059637
2203,1.9762659149315487,0.18325967406895632
2204,1.911751355996562,0.3019469285840144
2205,1.8643927604078954,0.31091686428413795
2206,1.8207903415160804,0.2669219328335659
2207,1.7719326034714544,0.3070617308965289
2208,1.6658966396927408,0.2791832177218677
2209,1.6599869339715112,0.17060667997439982
2210,1.5833062333433978,0.1126844179009966
2211,1.5663838377816648,0.10506309397284022
2212,1.6281116315662256,0.016222415749588662
2213,1.6891498186870912,0.06743892824857327
2214,1.7419701431297892,0.09948177953278083
2215,1.7638483537789322,0.07003895536151229
2216,1.741642033995732,0.17761239792006306
2217,1.7662296304572678,0.19137058919339842
2218,1.8516166645872514,0.18284803468969932
2219,1.8864163645395917,0.21050850199081703
2220,1.9834395080292546,0.21225679418572352
2221,2.025862316407889,0.19979320441513254
2222,1.955661608023306,0.14123506083992393
2223,1.924395601227752,0.08335204384693706
2224,1.9293930669469546,0.04685587836272811
2225,1.9471011027634766,-0.01598548977464691
2226,1.9574939259412305,-0.04796847429643298
2227,2.057558099827192,-0.07682352471938274
2228,2.219110724607996,-0.13870530935264794
2229,2.2924061540972716,-0.036034372570088416
2230,2.2387285668497197,-0.018073785401426377
2231,2.1760983702652306,0.059180294177884986
2232,2.2082589101982344,0.15418884057213897
2233,2.206218983333015,0.27049777004444786
2234,2.1868857794085774,0.3546273060551478
2235,2.266518101465637,0.4064980074305796
2236,2.2614357895282295,0.47820189005749614
2237,2.172394250160269,0.5404806600204117
2238,2.1413246434130784,0.5521506880997288
2239,2.2033777870965667,0.4897743578273948
2240,2.2678573301321645,0.38878838686591605
2241,2.3745328322006176,0.2711848901853367
2242,2.323874284884684,0.30855588370816056
2243,2.349276826564312,0.2766773053618755
2244,2.451156582228508,0.30232346913157854
2245,2.4499953654606736,0.38739127181952565
2246,2.5433940289971306,0.44640638591445975
2247,2.580394764322523,0.5195938315042479
2248,2.565089997628825,0.5675087498741681
2249,2.5605845162813807,0.6315716705379358
2250,2.5681221504739606,0.6397422389812578
2251,2.5701954605717905,0.6499673177029616
2252,2.589297405875567,0.6057944334967591
2253,2.5453614135129787,0.5694814310973589
2254,2.494053387862091,0.5418754849813525
2255,2.452575792887567,0.5868271953246944
2256,2.3653897998630726,0.6835274735768573
2257,2.3544587397468457,0.7735861125974437
2258,2.366517338871342,0.8508741297809287
2259,2.377781173680679,0.9305387842983057
2260,2.414505191146882,0.9544466400552626
2261,2.4861205836882365,0.9630929986311274
2262,2.5056361706875983,1.0352346028272799
2263,2.518722881265155,1.074277915587789
2264,2.480216809693477,1.130226545966091
2265,2.435735505540942,1.2262447935107177
2266,2.413911975131058,1.2863895245332049
2267,2.35808109961956,1.3369837032138523
2268,2.348399432512405,1.3584984891113419
2269,2.354307600857689,1.3799682103028035
2270,2.3673530686606625,1.4034266174644734
2271,2.4029368498567787,1.4616294272559196
2272,2.4695565053016812,1.510536701707459
2273,2.495832992063814,1.5514143259803197
2274,2.560957988210962,1.5898955585126444
2275,2.6032882983629126,1.5939231048120321
2276,2.6709155205882724,1.5408621549275408
2277,2.677035479273206,1.602969515583925
2278,2.726600171926267,1.6681843810986812
2279,2.877649115010382,1.6419206941725908
2280,2.9446052461600023,1.6328076916578145
2281,2.8270767770111678,1.6789633228502703
2282,2.7719548611154,1.6729080086684187
2283,2.7977554819310555,1.6192026891160736
2284,2.7485963926576247,1.5640185791736472
2285,2.5757961326668153,1.5465383131369594
2286,2.3566518983516667,1.606612255634763
2287,2.1276915358265582,1.65953065719729
2288,1.9586934791617547,1.781649624426186
2289,1.848346847587038,1.8282710758779255
2290,1.7624969235228964,1.9346528978098547
2291,1.7517475042195438,1.9525865835046208
2292,1.7526516140494237,1.9572554093991716
2293,1.789687619168299,1.9282938548939301
2294,1.801507024482691,1.9765771108242325
2295,1.8136147533066194,1.9757249837063555
2296,1.8473812834138723,1.9015107529895705
2297,1.9855327355863504,1.8163029937145359
2298,2.057967494056848,1.7642433712490884
2299,2.2074938149779704,1.6939838367881261
2300,2.285168725103314,1.719825476818108
2301,2.3579056691466747,1.7517411009231554
2302,2.401607439441551,1.7827166765079034
2303,2.4070740235089696,1.8222160913583259
2304,2.396227282023667,1.822631262403638
2305,2.3084129311012793,1.8302378853905363
2306,2.109996004245368,1.835761436161378
2307,2.0037359871176115,1.843057538328237
2308,1.9138673204316328,1.8185415128871243
2309,1.7411500761234084,1.9150829872957702
2310,1.5028307034202801,2.05351034610062
2311,1.3439122101226615,2.211314415328767
2312,1.1731931535830291,2.332371596262712
2313,1.096500289435615,2.4293596286261527
2314,1.0589948048202604,2.500026168004551
2315,1.041383469614275,2.5208747066557673
2316,1.0367350253647518,2.5369010605192526
2317,1.0648025450219483,2.4922009110165715
2318,1.0398541690643086,2.4545518839806606
2319,1.0404627135751587,2.4416634707954743
2320,1.0731215283294055,2.392410172125249
2321,1.1241152349028691,2.343676464506458
2322,1.1763595645344513,2.3061367769665777
2323,1.2005641208013296,2.244275488968661
2324,1.2456400860897683,2.180230314382892
2325,1.2632892785784762,2.0772614760082595
2326,1.2512012840632467,1.9379540448172672
2327,1.205855335657874,1.821211269499269
2328,1.1699991533546679,1.737625986766511
2329,1.149217626226115,1.6181495287066496
2330,1.0928923219675815,1.547344535391208
2331,0.999883963807808,1.4350225957766785
2332,0.9211027739382129,1.3290300865779507
2333,0.8197537147838124,1.292713990180174
2334,0.7270497313398008,1.318397225908489
2335,0.5559653358676238,1.3935766692033111
2336,0.42280839129667536,1.4678762089696056
2337,0.30347148669902124,1.486428723510845
2338,0.20851127674088965,1.4693530174030518
2339,0.13465347512710385,1.4186619848519895
2340,0.06916511572351416,1.3175620769585883
2341,0.008250319188693678,1.229127138100083
2342,-0.07563492154687546,1.165934070756245
2343,-0.1754917388795682,1.0998767459996541
2344,-0.26452195371241377,1.018991338142198
2345,-0.36333043246596486,0.9430259153433763
2346,-0.44969816411606434,0.8668151500949
2347,-0.5286489908553785,0.799822116641339
2348,-0.5952541600133692,0.7309022482361865
2349,-0.6496644355670752,0.6310678723134339
2350,-0.6790100769679528,0.5164908547516418
2351,-0.6998460464902208,0.37246838027086077
2352,-0.7306304800416475,0.26070472262925215
2353,-0.7665721676393541,0.16585213999735038
2354,-0.7916758460547196,0.056959610116695
2355,-0.8262575829665953,-0.03295675654474198
2356,-0.8759203394802906,-0.07027537889175525
2357,-0.9210862140452172,-0.07474312563465875
2358,-0.9375102568211673,-0.09452064982318552
2359,-0.9341842890506485,-0.1695169368496168
2360,-0.9238328935906712,-0.262822948180339
2361,-0.9382707304929865,-0.30076253007631115
2362,-0.9540496169450262,-0.348921799870052
2363,-0.97802111245264,-0.38291596060271843
2364,-0.9930856048532976,-0.38183297235677527
2365,-1.0016236677951946,-0.3585638493286945
2366,-0.9849621546929542,-0.4153637686099774
2367,-0.978618741067547,-0.4375492768967256
2368,-0.935131452010983,-0.4976597663383923
2369,-0.8738439041506632,-0.593501401569645
2370,-0.8709296048942221,-0.6103932305694321
2371,-0.8651919550384782,-0.6471689331584154
2372,-0.8678552749957519,-0.6555954719669222
2373,-0.857004492515112,-0.6857315996222539
2374,-0.8281987967219104,-0.7089300273015111
2375,-0.8005551902519145,-0.7351728679339065
2376,-0.7507417056225988,-0.7925444254907715
2377,-0.7137848825098627,-0.8432306895008302
2378,-0.6867262109458364,-0.8713476639371038
2379,-0.6733486111676922,-0.862896286986556
2380,-0.6495927027647321,-0.875166636211369
2381,-0.6062761983219318,-0.8895233467455171
2382,-0.5888655928685346,-0.8523152109404539
2383,-0.6138342073027616,-0.7234896886033217
2384,-0.6666607115890798,-0.533526415839342
2385,-0.7208648088172881,-0.3438043946007225
2386,-0.7659638609910647,-0.18215063533971376
2387,-0.8181638236805834,-0.029415296416990148
2388,-0.8499535705112655,0.0652193824129067
2389,-0.8664658761925071,0.12819441724169145
2390,-0.8511215066063065,0.15187186887395956
2391,-0.8549758376003007,0.15455745064185303
2392,-0.8365159314278605,0.08931392933412384
2393,-0.8059672338871057,0.0016053939927294094
2394,-0.7604277476211612,-0.11724519113977577
2395,-0.7126410879349659,-0.2261447853201857
2396,-0.6665176934236328,-0.3122717373756376
2397,-0.6325406161172784,-0.36198353750548434
2398,-0.6311564197493126,-0.39678052208802855
2399,-0.6566111285145271,-0.36329321454655794
2400,-0.7476008970636967,-0.22327718772677635
2401,-0.7846601255897145,-0.07466903465613921
2402,-0.8178129924128683,0.12339208000900861
2403,-0.8259077032543745,0.2620985392196037
2404,-0.7824224915408571,0.3478954229420046
2405,-0.71241833225964,0.40766899713697435
2406,-0.621253384870369,0.47151546027279356
2407,-0.5501773284294139,0.5211095418671678
2408,-0.4709937762487799,0.5504186890760068
2409,-0.38732734136269253,0.5875210496346904
2410,-0.31898879780306233,0.6040682247488812
2411,-0.26428289112916575,0.6033774931549071
2412,-0.21039520694471045,0.5498724871224788
2413,-0.15207135684769424,0.4554027915029147
2414,-0.10483292893606913,0.33576509906091834
2415,-0.007659945841508945,0.2228260915874973
2416,0.1012230293452156,0.051732969554750756
2417,0.19827531155633293,-0.07873927232805643
2418,0.19385643228209676,-0.0053015536431452
2419,0.20291440419532825,0.009770085284104894
2420,0.22908101757649335,-0.05103598611205058
2421,0.25193552342422865,-0.11277667634391522
2422,0.2777629635406663,-0.12606717670155124
2423,0.23184619982432703,0.09893497551965985
2424,0.14152905604218746,0.3037927946532253
2425,0.03541496664312515,0.4937263034828356
2426,-0.03225204093116661,0.6381113626641813
2427,-0.08059204563561649,0.738486393352894
2428,-0.0987618688547011,0.8027252469797374
2429,-0.09929006971034438,0.8593498637130104
2430,-0.11520004087966623,0.9241451878110479
2431,-0.10647673079060722,0.9398791366148842
2432,-0.09703117112796246,0.9171058882817203
2433,-0.0952963395371058,0.8808147797637519
2434,-0.07444558176865385,0.811542247294264
2435,-0.04953936176566739,0.717221208652026
2436,-0.037696298824124126,0.6300943884886203
2437,0.0022521349881281906,0.4915516292690692
2438,0.024023993161588944,0.377976509928311
2439,-0.02558380013694117,0.3275146690761115
2440,-0.10052411749242646,0.315901225403622
2441,-0.1871770967871662,0.391106056454907
2442,-0.2625997698834176,0.4606826364037783
2443,-0.36916981484265343,0.5097878085619428
2444,-0.45694824297020764,0.5665283850363337
2445,-0.570426590201569,0.6188968060988644
2446,-0.6767756861377666,0.6738125849027319
2447,-0.7540201113373184,0.7027236360149378
2448,-0.8672318357156495,0.7308142121809246
2449,-0.9531221639879206,0.734236059231291
